<id_14ijrgw_qkd_w1whin>	<Ahmad_Khomeini>	<redirectedFrom>	"سيد احمد خميني"@fas	

<id_1n18txm_qkd_29j5j9>	<Bāqer_Khān>	<redirectedFrom>	"سالار ملي"@fas	

<id_dcspq3_qkd_1176jmr>	<Mahmoud_Hashemi_Shahroudi>	<redirectedFrom>	"محمود هاشمي شاهرودي"@fas	

<id_1ks7x7b_qkd_1ddpjub>	<de/Hossein_Pirnia>	<redirectedFrom>	"مؤتمن الملك"@fas	

<id_1xfe0nr_qkd_1c3j40b>	<Abbas_Maleki>	<redirectedFrom>	"عباس ملكي"@fas	

<id_1fyxsjz_qkd_1ogszop>	<Mahmoud_Alavi>	<redirectedFrom>	"محمود علوي"@fas	

<id_tyv2ke_1ia_3otd0j>	<Ahmad_Tavakkoli>	rdfs:label	"احمد توکلی"@fas	

<id_hu08pl_qkd_2hmavf>	<Hossein_Dehghan>	<redirectedFrom>	"حسين دهقان"@fas	

<id_1kbfln7_qkd_gvesc6>	<Davoud_Danesh-Jafari>	<redirectedFrom>	"داود دانش جعفری"@fas	

<id_1y6kl4s_qkd_d8p5z>	<fa/عبدالقدیر_آزاد>	<redirectedFrom>	"عبدالقدير آزاد"@fas	

<id_17z05ct_qkd_mx6k42>	<Abdol-Hossein_Mirza_Farmanfarma>	<redirectedFrom>	"عبدالحسين خان فرمانفرما"@fas	

<id_vw0bov_qkd_id2s5b>	<fa/سلطان_محمد_خان_سردار_اشجع>	<redirectedFrom>	"سردار اشجع"@fas	

<id_yjrou3_qkd_1cahnft>	<Mohammad_Reza_Pahlavi>	<redirectedFrom>	"پهلوي دوم"@fas	

<id_gbs6s_qkd_18ca7c>	<Mohammad_Mehdi_Zahedi>	<redirectedFrom>	"محمد‌مهدی زاهدی"@fas	

<id_s4n9ve_qkd_tsil9d>	<Marzieh_Vahid-Dastjerdi>	<redirectedFrom>	"مرضیهٔ وحید دستجردی"@fas	

<id_gso4sh_qkd_z6quxm>	<Mir-Hossein_Mousavi>	<redirectedFrom>	"میرحسین موسوی خامنه ای"@fas	

<id_mofrwn_qkd_1kwdn0n>	<Reza_Malekzadeh>	<redirectedFrom>	"رضا ملك زاده"@fas	

