<id_hje39r_10x_knw1r3>	<Jamal_Karimi-Rad>	<graduatedFrom>	<University_of_Tehran>	

<id_f801qv_p3m_zkjp59>	<Mohammad_Sa'ed>	<hasGender>	<male>	

<id_pv2egt_oyl_5fao0n>	<Ali_Shariatmadari>	<wasBornIn>	<Shiraz>	

<id_1cxno5z_11e_1tbhke9>	<Abbas_Ali_Khan>	<hasChild>	<Rezā_Shāh>	

<id_1cxno5z_11e_1tbhke9>	<Abbas_Ali_Khan>	<hasChild>	<Rezā_Shāh>	

<id_1cyrfyl_10x_knw1r3>	<Shirin_Ebadi>	<graduatedFrom>	<University_of_Tehran>	

<id_1dsfxrm_1s2_atzms7>	<Mehdi_Bazargan>	<isAffiliatedTo>	<Freedom_Movement_of_Iran>	

<id_n468ye_14h_zjx1yu>	<Parviz_Kazemi>	<isPoliticianOf>	<Iran>	

<id_7dkch4_1sv_hn4w7z>	<Ruhollah_Khomeini>	<influences>	<Hossein_Noori_Hamedani>	

<id_5qw4fz_10x_1nisgjd>	<Mohammad-Ali_Abtahi>	<graduatedFrom>	<University_of_Isfahan>	

<id_zjjy29_p3m_zkjp59>	<Nasser_Moghadam>	<hasGender>	<male>	

<id_1fd406n_p3m_zkjp59>	<Mohammad_Marandi>	<hasGender>	<male>	

<id_ne2ar_10x_knw1r3>	<Mohammad-Reza_Bahonar>	<graduatedFrom>	<University_of_Tehran>	

<id_1piws6d_p3m_zkjp59>	<Mostafa_Mir-Salim>	<hasGender>	<male>	

<id_p2m5qk_oyl_1eoo9l6>	<Mohammad_Khatami>	<wasBornIn>	<Ardakan>	

<id_1umt024_1s2_1jvigea>	<Ali_Khatami>	<isAffiliatedTo>	<Independent_(politician)>	

<id_hyvfvs_oyl_1pks14h>	<Hamid_Behbahani>	<wasBornIn>	<Behbahan>	

<id_9yxx4r_p3m_zkjp59>	<Mohammad_Bagher_Ghalibaf>	<hasGender>	<male>	

<id_j6oh03_10x_knw1r3>	<Hassan_Rouhani>	<graduatedFrom>	<University_of_Tehran>	

<id_l7nefp_p3m_zkjp59>	<Nizam_al-Mulk>	<hasGender>	<male>	

<id_1kba8jg_ice_17eeh1>	<Mahmoud_Ahmadinejad>	<hasWebsite>	<http://www.ahmadinejad.ir/>	

<id_1cjrsbj_10x_g1ofgc>	<Kamran_Bagheri_Lankarani>	<graduatedFrom>	<Shiraz_University_of_Medical_Sciences>	

<id_qoz2fv_oyl_5uo9mw>	<Firouz_Nosrat-ed-Dowleh_III>	<wasBornIn>	<Tehran>	

<id_hdcae7_p3m_edkbbg>	<Tadj_ol-Molouk>	<hasGender>	<female>	

<id_1tbhke9_11e_1lhzbtt>	<Rezā_Shāh>	<hasChild>	<Ashraf_Pahlavi>	

<id_j6oh03_1c7_zjx1yu>	<Hassan_Rouhani>	<isLeaderOf>	<Iran>	

<id_1wbp6hf_1ul_c3809g>	<Abdul-Karim_Mousavi_Ardebili>	<playsFor>	<Real_Madrid_C.F.>	

<id_1qpv1l2_p3m_zkjp59>	<Fereydoun_Djam>	<hasGender>	<male>	

<id_11m3jk1_10x_wfif1r>	<Mahmoud_Hessaby>	<graduatedFrom>	<Supélec>	

<id_qoz2fv_11e_if18ga>	<Firouz_Nosrat-ed-Dowleh_III>	<hasChild>	<Mozaffar_Firouz>	

<id_aqjcdb_oyl_10r85zw>	<Ali_Larijani>	<wasBornIn>	<Najaf>	

<id_14kzoll_12k_5uo9mw>	<Ahmad_Jannati>	<livesIn>	<Tehran>	

<id_1g3pfm2_oyl_fs1em6>	<Kamran_Daneshjoo>	<wasBornIn>	<Damghan>	

<id_nm80sx_1s2_1exw152>	<Nasrollah_Entezam>	<isAffiliatedTo>	<Rastakhiz_Party>	

<id_1yw7fk1_p3m_zkjp59>	<Mojtaba_Khamenei>	<hasGender>	<male>	

<id_qqu0fl_p3m_zkjp59>	<Hamid_Chitchian>	<hasGender>	<male>	

<id_1tbhke9_11e_30ibi3>	<Rezā_Shāh>	<hasChild>	<Mohammad_Ali_Foroughi>	

<id_1tbhke9_11e_30ibi3>	<Rezā_Shāh>	<hasChild>	<Mohammad_Ali_Foroughi>	

<id_ybxt8k_oyl_5uo9mw>	<Gholam_Hossein_Sadighi>	<wasBornIn>	<Tehran>	

<id_17jul4z_dhj_5uo9mw>	<Ahmad_Sayyed_Javadi>	<diedIn>	<Tehran>	

<id_101ptv0_oyl_5sd9ji>	<Mahmoud_Djam>	<wasBornIn>	<Tabriz>	

<id_gso4sh_16x_bi2ynu>	<Mir-Hossein_Mousavi>	<isMarriedTo>	<Zahra_Rahnavard>	

<id_gso4sh_16x_bi2ynu>	<Mir-Hossein_Mousavi>	<isMarriedTo>	<Zahra_Rahnavard>	

<id_bi2ynu_16x_gso4sh>	<Zahra_Rahnavard>	<isMarriedTo>	<Mir-Hossein_Mousavi>	

<id_bi2ynu_16x_gso4sh>	<Zahra_Rahnavard>	<isMarriedTo>	<Mir-Hossein_Mousavi>	

<id_1185dh3_p3m_zkjp59>	<Mohammad_Abbasi>	<hasGender>	<male>	

<id_8cqx30_1s2_1r00igy>	<Bahram_Mavaddat>	<isAffiliatedTo>	<Paykan_F.C.>	

<id_109gaa6_oyl_c1rt8s>	<Gholam-Hossein_Elham>	<wasBornIn>	<Andimeshk>	

<id_r360jy_oyl_nw8bc4>	<Morteza-Qoli_Bayat>	<wasBornIn>	<Arak,_Iran>	

<id_1b6y1zc_dhj_5uo9mw>	<Morteza_Gholi_Khan_Hedayat>	<diedIn>	<Tehran>	

<id_1leph85_1s2_1cwft1q>	<Mohammad_Mosaddegh>	<isAffiliatedTo>	<National_Front_(Iran)>	

<id_xkmny9_10x_knw1r3>	<Hassan_Sobhani>	<graduatedFrom>	<University_of_Tehran>	

<id_eay1d3_p3m_zkjp59>	<Ali-Qoli_Khan_Bakhtiari>	<hasGender>	<male>	

<id_nm80sx_oyl_5uo9mw>	<Nasrollah_Entezam>	<wasBornIn>	<Tehran>	

<id_188hc6u_p3m_zkjp59>	<Nasser_Minachi>	<hasGender>	<male>	

<id_1hh2vqh_p3m_zkjp59>	<Gholam-Hossein_Mohseni-Eje'i>	<hasGender>	<male>	

<id_3oo5r9_p3m_zkjp59>	<Iradj_Fazel>	<hasGender>	<male>	

<id_1o0o82b_1s2_atzms7>	<Mohammad-Ali_Rajai>	<isAffiliatedTo>	<Freedom_Movement_of_Iran>	

<id_1aejxfk_10x_ekto6k>	<Abdolreza_Rahmani_Fazli>	<graduatedFrom>	<Tarbiat_Modares_University>	

<id_14t17p_p3m_zkjp59>	<Ali-Akbar_Davar>	<hasGender>	<male>	

<id_1leph85_p3m_zkjp59>	<Mohammad_Mosaddegh>	<hasGender>	<male>	

<id_7dkch4_11e_fsr4w2>	<Ruhollah_Khomeini>	<hasChild>	<Farideh_Mostafavi>	

<id_1wix78a_p3m_zkjp59>	<Ali_Akbar_Nategh-Nouri>	<hasGender>	<male>	

<id_k172qw_oyl_5uo9mw>	<Mirza_Ali_Asghar_Khan_Amin_al-Sultan>	<wasBornIn>	<Tehran>	

<id_1fbsfc3_p3m_zkjp59>	<Nasr_al-Din_(Yunnan)>	<hasGender>	<male>	

<id_ya8uf2_1ul_vecezl>	<Farah_Pahlavi>	<playsFor>	<Clyde_F.C.>	

<id_gayqsm_p3m_zkjp59>	<Hassan_Modarres>	<hasGender>	<male>	

<id_p2m5qk_p3m_zkjp59>	<Mohammad_Khatami>	<hasGender>	<male>	

<id_ozfjdo_oyl_5uo9mw>	<Ahmad_Qavam>	<wasBornIn>	<Tehran>	

<id_cttmhh_p3m_zkjp59>	<Ali_Akbar_Siassi>	<hasGender>	<male>	

<id_igxid_p3m_zkjp59>	<Ghaem_Magham_Farahani>	<hasGender>	<male>	

<id_1ik5xgi_ice_1dr79tq>	<Ata'ollah_Mohajerani>	<hasWebsite>	<http://mohajerani.maktuob.net>	

<id_101ptv0_p3m_zkjp59>	<Mahmoud_Djam>	<hasGender>	<male>	

<id_mi31zj_p3m_zkjp59>	<Ahmad_Matin-Daftari>	<hasGender>	<male>	

<id_v1jvw0_p3m_zkjp59>	<Gholam_Hossein_Nozari>	<hasGender>	<male>	

<id_1rzlbgo_1s2_yol6ui>	<Manouchehr_Mottaki>	<isAffiliatedTo>	<Islamic_Society_of_Engineers>	

<id_1tbhke9_16x_hdcae7>	<Rezā_Shāh>	<isMarriedTo>	<Tadj_ol-Molouk>	

<id_1tbhke9_16x_hdcae7>	<Rezā_Shāh>	<isMarriedTo>	<Tadj_ol-Molouk>	

<id_hdcae7_16x_1tbhke9>	<Tadj_ol-Molouk>	<isMarriedTo>	<Rezā_Shāh>	

