<id_1b43ekz_88c_l8qkbp>	<Dariush_Forouhar>	rdf:type	<wikicat_National_Front_(Iran)_politicians>	

<id_1b43ekz_88c_1duqc0i>	<Dariush_Forouhar>	rdf:type	<wikicat_People_from_Isfahan>	

<id_1b43ekz_88c_18g9ycu>	<Dariush_Forouhar>	rdf:type	<wikicat_People_murdered_in_Iran>	

<id_1b43ekz_88c_13h7dhi>	<Dariush_Forouhar>	rdf:type	<wordnet_minister_110320863>	

<id_1b43ekz_88c_vafydj>	<Dariush_Forouhar>	rdf:type	<wordnet_officeholder_110371450>	

<id_1buoge0_88c_unf0kb>	<fa/صفی_قلی‌خان>	rdf:type	<wikicat_Iranian_people_of_Georgian_descent>	

<id_1buoge0_88c_ef6kon>	<fa/صفی_قلی‌خان>	rdf:type	<wikicat_Iranian_politicians>	

<id_ragx6k_88c_1n9957c>	<Mozaffar_Alam>	rdf:type	<wikicat_Government_ministers_of_Iran>	

<id_ragx6k_88c_1x3agat>	<Mozaffar_Alam>	rdf:type	<wikicat_Iranian_governors>	

<id_ragx6k_88c_1rs4ud1>	<Mozaffar_Alam>	rdf:type	<wikicat_Iranian_military_commanders>	

<id_ragx6k_88c_ef6kon>	<Mozaffar_Alam>	rdf:type	<wikicat_Iranian_politicians>	

<id_ragx6k_88c_hsj9sm>	<Mozaffar_Alam>	rdf:type	<wordnet_person_100007846>	

<id_me00t3_88c_1utmio3>	<Ali_Amini>	rdf:type	<wikicat_Ambassadors_of_Iran_to_the_United_States>	

<id_me00t3_88c_1n9957c>	<Ali_Amini>	rdf:type	<wikicat_Government_ministers_of_Iran>	

<id_me00t3_88c_pluq7w>	<Ali_Amini>	rdf:type	<wikicat_Iranian_exiles>	

<id_me00t3_88c_4x4kqu>	<Ali_Amini>	rdf:type	<wikicat_Iranian_expatriates_in_France>	

<id_me00t3_88c_uj0ebr>	<Ali_Amini>	rdf:type	<wikicat_Iranian_people>	

<id_me00t3_88c_ef6kon>	<Ali_Amini>	rdf:type	<wikicat_Iranian_politicians>	

<id_me00t3_88c_1plfr52>	<Ali_Amini>	rdf:type	<wikicat_People_from_Tehran>	

<id_me00t3_88c_1ihjs1g>	<Ali_Amini>	rdf:type	<wikicat_Prime_Ministers_of_Iran>	

<id_me00t3_88c_vafydj>	<Ali_Amini>	rdf:type	<wordnet_officeholder_110371450>	

<id_me00t3_88c_1cwc4rn>	<Ali_Amini>	rdf:type	<wordnet_president_110467179>	

<id_16d5stk_88c_vym3xk>	<Abolqasem_Najm>	rdf:type	<wikicat_Ambassadors_of_Iran>	

<id_16d5stk_88c_dgus1j>	<Abolqasem_Najm>	rdf:type	<wikicat_Ambassadors_of_Iran_to_Afghanistan>	

<id_16d5stk_88c_1uh9wmg>	<Abolqasem_Najm>	rdf:type	<wikicat_Ambassadors_of_Iran_to_France>	

<id_16d5stk_88c_9rej2e>	<Abolqasem_Najm>	rdf:type	<wikicat_Ambassadors_of_Iran_to_Germany>	

<id_16d5stk_88c_1q0d7s6>	<Abolqasem_Najm>	rdf:type	<wikicat_Ambassadors_of_Iran_to_Iraq>	

<id_16d5stk_88c_4hlgk9>	<Abolqasem_Najm>	rdf:type	<wikicat_Ambassadors_of_Iran_to_Japan>	

<id_16d5stk_88c_1n9957c>	<Abolqasem_Najm>	rdf:type	<wikicat_Government_ministers_of_Iran>	

<id_16d5stk_88c_1rb0t67>	<Abolqasem_Najm>	rdf:type	<wikicat_Iranian_Majlis_Representatives>	

<id_16d5stk_88c_173d4kp>	<Abolqasem_Najm>	rdf:type	<wikicat_Iranian_diplomats>	

<id_16d5stk_88c_1x3agat>	<Abolqasem_Najm>	rdf:type	<wikicat_Iranian_governors>	

<id_16d5stk_88c_1sucz8n>	<Abolqasem_Najm>	rdf:type	<wikicat_Persian_people>	

<id_16d5stk_88c_vafydj>	<Abolqasem_Najm>	rdf:type	<wordnet_officeholder_110371450>	

<id_1cbu84u_88c_ef6kon>	<ar/سياماك_ميرسيدي>	rdf:type	<wikicat_Iranian_politicians>	

<id_inoa9d_88c_ef6kon>	<Feridoun_Jam>	rdf:type	<wikicat_Iranian_politicians>	

<id_inoa9d_88c_1pj4r1o>	<Feridoun_Jam>	rdf:type	<wikicat_People_from_Tabriz>	

<id_o4ycaj_88c_m7khpu>	<Mirza_Mehdi_Khan_Astarabadi>	rdf:type	<wikicat_18th-century_Iranian_people>	

<id_o4ycaj_88c_1bu58w6>	<Mirza_Mehdi_Khan_Astarabadi>	rdf:type	<wikicat_18th-century_historians>	

<id_o4ycaj_88c_lvlu6y>	<Mirza_Mehdi_Khan_Astarabadi>	rdf:type	<wikicat_Historians_of_Iran>	

<id_o4ycaj_88c_z7vavu>	<Mirza_Mehdi_Khan_Astarabadi>	rdf:type	<wikicat_Iranian_historians>	

<id_o4ycaj_88c_ef6kon>	<Mirza_Mehdi_Khan_Astarabadi>	rdf:type	<wikicat_Iranian_politicians>	

<id_o4ycaj_88c_6clp4z>	<Mirza_Mehdi_Khan_Astarabadi>	rdf:type	<wikicat_Muslim_historians>	

<id_o4ycaj_88c_1jlirns>	<Mirza_Mehdi_Khan_Astarabadi>	rdf:type	<wikicat_People_from_Gorgan>	

<id_o4ycaj_88c_hsj9sm>	<Mirza_Mehdi_Khan_Astarabadi>	rdf:type	<wordnet_person_100007846>	

<id_1ihlotn_88c_2dg3f5>	<Hekmat_E_Shirazi>	rdf:type	<wikicat_Cold_War_leaders>	

<id_1ihlotn_88c_1n9957c>	<Hekmat_E_Shirazi>	rdf:type	<wikicat_Government_ministers_of_Iran>	

<id_1ihlotn_88c_qb2iuu>	<Hekmat_E_Shirazi>	rdf:type	<wikicat_Iranian_democracy_activists>	

<id_1ihlotn_88c_1x3agat>	<Hekmat_E_Shirazi>	rdf:type	<wikicat_Iranian_governors>	

<id_1ihlotn_88c_1jbw97y>	<Hekmat_E_Shirazi>	rdf:type	<wikicat_Iranian_humanitarians>	

<id_1ihlotn_88c_13h7dhi>	<Hekmat_E_Shirazi>	rdf:type	<wordnet_minister_110320863>	

<id_1kba8jg_88c_3gqti5>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_9/11_conspiracy_theorists>	

<id_1kba8jg_88c_v8kcnh>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Heads_of_state_of_Iran>	

<id_1kba8jg_88c_xymnj4>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Iranian_civil_engineers>	

<id_1kba8jg_88c_1x3agat>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Iranian_governors>	

<id_1kba8jg_88c_ef6kon>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Iranian_politicians>	

<id_1kba8jg_88c_1nlz59o>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Living_people>	

<id_1kba8jg_88c_yv201w>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Mayors>	

<id_1kba8jg_88c_1rzxdh1>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Mayors_of_Tehran>	

<id_1kba8jg_88c_1x8jksx>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_People_from_Semnan_Province>	

<id_1kba8jg_88c_1plfr52>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_People_from_Tehran>	

<id_1kba8jg_88c_ug6gob>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Presidents_of_Iran>	

<id_1kba8jg_88c_s31gl2>	<Mahmoud_Ahmadinejad>	rdf:type	<wikicat_Shia_politicians>	

<id_1kba8jg_88c_vafydj>	<Mahmoud_Ahmadinejad>	rdf:type	<wordnet_officeholder_110371450>	

<id_8by71r_88c_6wk1p8>	<Mina_Ahadi>	rdf:type	<wikicat_Austrian_people>	

<id_8by71r_88c_1usvhvm>	<Mina_Ahadi>	rdf:type	<wikicat_Austrian_politicians>	

<id_8by71r_88c_9op2nf>	<Mina_Ahadi>	rdf:type	<wikicat_Human_rights_activists>	

<id_8by71r_88c_1b94cd5>	<Mina_Ahadi>	rdf:type	<wikicat_Iranian_agnostics>	

<id_8by71r_88c_10davta>	<Mina_Ahadi>	rdf:type	<wikicat_Iranian_anti–death_penalty_activists>	

<id_8by71r_88c_j8us6g>	<Mina_Ahadi>	rdf:type	<wikicat_Iranian_expatriates_in_Germany>	

<id_8by71r_88c_uj0ebr>	<Mina_Ahadi>	rdf:type	<wikicat_Iranian_people>	

<id_8by71r_88c_ef6kon>	<Mina_Ahadi>	rdf:type	<wikicat_Iranian_politicians>	

<id_8by71r_88c_11r9yx2>	<Mina_Ahadi>	rdf:type	<wikicat_Iranian_women>	

<id_8by71r_88c_2d9bb6>	<Mina_Ahadi>	rdf:type	<wikicat_Iranian_women_in_politics>	

<id_8by71r_88c_1nlz59o>	<Mina_Ahadi>	rdf:type	<wikicat_Living_people>	

<id_8by71r_88c_1g3r6ai>	<Mina_Ahadi>	rdf:type	<wikicat_People_from_Abhar>	

<id_8by71r_88c_1epzza9>	<Mina_Ahadi>	rdf:type	<wikicat_People_from_Zanjan_Province>	

<id_8by71r_88c_jm4ih1>	<Mina_Ahadi>	rdf:type	<wikicat_Women>	

<id_8by71r_88c_1kbnimg>	<Mina_Ahadi>	rdf:type	<wordnet_politician_110450303>	

<id_t45thr_88c_mq1cr5>	<Mohammad_Vali_Khan_Tonekaboni>	rdf:type	<wikicat_19th-century_Iranian_people>	

<id_t45thr_88c_y0cbjv>	<Mohammad_Vali_Khan_Tonekaboni>	rdf:type	<wikicat_20th-century_Iranian_people>	

<id_t45thr_88c_uj0ebr>	<Mohammad_Vali_Khan_Tonekaboni>	rdf:type	<wikicat_Iranian_people>	

<id_t45thr_88c_gyvrxe>	<Mohammad_Vali_Khan_Tonekaboni>	rdf:type	<wikicat_Iranian_politicians_who_committed_suicide>	

<id_t45thr_88c_1ucxfgk>	<Mohammad_Vali_Khan_Tonekaboni>	rdf:type	<wikicat_People_of_the_Persian_Constitutional_Revolution>	

<id_t45thr_88c_1ihjs1g>	<Mohammad_Vali_Khan_Tonekaboni>	rdf:type	<wikicat_Prime_Ministers_of_Iran>	

<id_t45thr_88c_vafydj>	<Mohammad_Vali_Khan_Tonekaboni>	rdf:type	<wordnet_officeholder_110371450>	

<id_t45thr_88c_1cwc4rn>	<Mohammad_Vali_Khan_Tonekaboni>	rdf:type	<wordnet_president_110467179>	

<id_1mc5nx5_88c_ne7gsh>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Assassinated_Iranian_politicians>	

<id_1mc5nx5_88c_1mkycyo>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Assassinated_politicians>	

<id_1mc5nx5_88c_18nj4ao>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Bakhtiari_people>	

<id_1mc5nx5_88c_1n9957c>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Government_ministers_of_Iran>	

<id_1mc5nx5_88c_h86zu8>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Iranian_activists>	

<id_1mc5nx5_88c_qb2iuu>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Iranian_democracy_activists>	

<id_1mc5nx5_88c_pluq7w>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Iranian_exiles>	

<id_1mc5nx5_88c_4x4kqu>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Iranian_expatriates_in_France>	

<id_1mc5nx5_88c_uj0ebr>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Iranian_people>	

<id_1mc5nx5_88c_ef6kon>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Iranian_politicians>	

<id_1mc5nx5_88c_zhkg2m>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Lur_people>	

<id_1mc5nx5_88c_l8qkbp>	<Shapour_Bakhtiar>	rdf:type	<wikicat_National_Front_(Iran)_politicians>	

<id_1mc5nx5_88c_rhwcoj>	<Shapour_Bakhtiar>	rdf:type	<wikicat_People_murdered_in_France>	

<id_1mc5nx5_88c_12hu0w7>	<Shapour_Bakhtiar>	rdf:type	<wikicat_People_of_the_Iranian_Revolution>	

<id_1mc5nx5_88c_1ihjs1g>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Prime_Ministers_of_Iran>	

<id_1mc5nx5_88c_1qay07d>	<Shapour_Bakhtiar>	rdf:type	<wikicat_Soldiers_of_the_French_Foreign_Legion>	

<id_1mc5nx5_88c_13h7dhi>	<Shapour_Bakhtiar>	rdf:type	<wordnet_minister_110320863>	

<id_1itzycl_88c_h86zu8>	<Parvaneh_Eskandari_Forouhar>	rdf:type	<wikicat_Iranian_activists>	

<id_1itzycl_88c_1ncqpij>	<Parvaneh_Eskandari_Forouhar>	rdf:type	<wikicat_Iranian_murder_victims>	

<id_1itzycl_88c_1kourn1>	<Parvaneh_Eskandari_Forouhar>	rdf:type	<wikicat_Iranian_women's_rights_activists>	

<id_1itzycl_88c_11r9yx2>	<Parvaneh_Eskandari_Forouhar>	rdf:type	<wikicat_Iranian_women>	

<id_1itzycl_88c_peder3>	<Parvaneh_Eskandari_Forouhar>	rdf:type	<wikicat_Iranian_women_activists>	

